jobid, gpu type, walltime (s)
7dc27c048b2011ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
7e3a4c8e8b2011eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
7e74c3c88b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
7eaec8d48b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
7fd215ea8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
800a73f48b2011ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
8044e3b88b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1620
80817f128b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
80bfdd848b2011eca4d7141877284d92, A100-SXM4-40GB MIG 7g.40gb, 756
80fddfd08b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
81364faa8b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1656
8173eb3a8b2011ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1116
81b5b5e28b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
81ec31c68b2011eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
82a65f248b2011eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
831b0d2e8b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
835178e68b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
8386800e8b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
83c216b48b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
83ffd71a8b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1620
843554a88b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
84a3e0948b2011eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
84d8276e8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
850f99608b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
854631d28b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
857c9e8e8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
85b7a2c28b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
85f6114c8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
862bf8668b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
8663dca48b2011ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 900
869840a28b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
86d4f10a8b2011eca422141877284d92, A100-SXM4-40GB MIG 7g.40gb, 900
870966068b2011ec934d141877284d92, A100-SXM4-40GB MIG 3g.20gb, 828
877451d28b2011ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1044
87b1230a8b2011ec83fa141877284d92, A100-SXM4-40GB MIG 7g.40gb, 900
87ee7ae88b2011ec934d141877284d92, A100-SXM4-40GB MIG 3g.20gb, 864
8828d67a8b2011ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
8860a4ec8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1728
88df9edc8b2011ec934d141877284d92, A100-SXM4-40GB MIG 7g.40gb, 792
8923aae68b2011ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
896236b28b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
89a47d748b2011eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
89e3a7e28b2011ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
8a20f0c08b2011ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
8a6973548b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
8aa958fc8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1008
8adecc268b2011eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
8b95acac8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
8bff337a8b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
8cb491528b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
8d3b08688b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
8d75feb48b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
8da752f28b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
8dd8767a8b2011ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1260
8e0c0b7a8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1224
8e47c43a8b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
8e834c308b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1188
8ec0a4188b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
8f672ef08b2011eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1188
8fa161b08b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
901fc76c8b2011ec83fa141877284d92, A100-SXM4-40GB MIG 7g.40gb, 864
90560c508b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
909abc1a8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
90d0637e8b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
9111ccec8b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
91458ad28b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
918333d28b2011ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1044
91cbb26a8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1116
924895dc8b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
9288c7568b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
92c7f5988b2011eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1044
930280328b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
934cb36e8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
9382d6ec8b2011ec934d141877284d92, A100-SXM4-40GB MIG 7g.40gb, 900
93cbac1e8b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1620
9402d3c48b2011eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 972
943d400e8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 900
947c371e8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 7g.40gb, 900
94bd8d728b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
95013f408b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
95355f6e8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
9565fdc28b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
95ac092a8b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
95e4951a8b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
9627fa808b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
9667ddbc8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
96af63268b2011eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1080
96e5adaa8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
9721f6ac8b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
976c58968b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
97b051c28b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1656
97f5a8628b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
9839dfaa8b2011ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 900
986b5ecc8b2011ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, 900
98ad41488b2011eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1044
98ea7f4a8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
99231a9e8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 900
995a18648b2011ecb423141877284d92, A100-SXM4-40GB MIG 7g.40gb, 864
99a226d68b2011ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1080
99e435628b2011ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1080
9a2b8b9c8b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
9a8de95e8b2011ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
9ac16cca8b2011ecb423141877284d92, A100-SXM4-40GB MIG 7g.40gb, 972
9afdb0ea8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
9b38f0b08b2011ec9af0141877284d92, A100-SXM4-40GB MIG 7g.40gb, 792
9b79c39c8b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
9bb5ce328b2011ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1152
9bfe66c48b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
9c3b8f408b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
9c7884a48b2011ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
9cb476b28b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
9d01f8e28b2011ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, 972
9d4644ca8b2011ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, 864
9d8bf34e8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
9dca351e8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
9e0c41848b2011ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, 972
9e43ca8c8b2011eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 864
9e80f83a8b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
9eb9e3ac8b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1656
9ef3a8088b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
9f2a37a68b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
9f63ecf88b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
9f99a4108b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
9fe0011c8b2011ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1080
a0234da08b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
a05bb3668b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
a09d61268b2011ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1116
a0cc545e8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
a10d62508b2011ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
a14648228b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
a185c8768b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
a1c03be68b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
a1f068988b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
a22a059e8b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
a25e7f2c8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
a296514a8b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
a2e02a228b2011ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 900
a321e1608b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
a366d2e88b2011eca422141877284d92, A100-SXM4-40GB MIG 7g.40gb, 972
a3a088628b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
a3e386808b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
a422230e8b2011ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, 972
a45e2e9e8b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
a4926efc8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
a4c7eb728b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
a50b99308b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
a547c4968b2011ec9af0141877284d92, A100-SXM4-40GB MIG 7g.40gb, 1008
a57e197e8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
a5b0e4448b2011ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, 828
a5f676f88b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
a63137e88b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
a66fad5c8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
a6a7acb68b2011eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 864
a6d9356a8b2011ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
a710eb548b2011ec9af0141877284d92, A100-SXM4-40GB MIG 7g.40gb, 972
a749d8f68b2011ec934d141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1008
a787d1108b2011ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
a7bf31be8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
a7f4949e8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1116
a82b07ae8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 972
a868f5b48b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
a8a0f8608b2011eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
a8e5a1b88b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
a91f12f48b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
a957d1168b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
a990757a8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
a9cc131e8b2011ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1152
a9fe1e2c8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1080
aa30064e8b2011eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 900
aa6643588b2011ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
aaa5f4268b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
aadfff7c8b2011eca422141877284d92, A100-SXM4-40GB MIG 7g.40gb, 900
ab1badf68b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
ab514d8a8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
ab8c29b48b2011ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1152
abd7af6a8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
ac07d8668b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
ada52d868b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
ae3eea2a8b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1620
ae8ef1e68b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
aecf44f88b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
af04871c8b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
af405ec28b2011ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1044
af82ab6a8b2011ec934d141877284d92, A100-SXM4-40GB MIG 7g.40gb, 900
afbc444c8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
afff48aa8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
b03347d68b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
b065f26c8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
b09db3fa8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
b0dd5eec8b2011eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
b111873a8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
b14cbcce8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
b1c509408b2011ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
b1f5c2428b2011ecb423141877284d92, A100-SXM4-40GB MIG 7g.40gb, 936
b22e11428b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
b2731af88b2011ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
b2e898788b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
b31d30ec8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
b35b8f408b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
b3955a548b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
b3d44f988b2011eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1008
b44aff4e8b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
b482bf2e8b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
b4b98df68b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
b501d0028b2011ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
b549b87c8b2011ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, 864
b59524ba8b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
b5ce60868b2011ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1224
b6125dc28b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
b6475f548b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
b68501928b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
b6d18ef48b2011ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1152
b7110e768b2011ec83fa141877284d92, A100-SXM4-40GB MIG 7g.40gb, 864
b75b12aa8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 900
b798710e8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
b7ca09a88b2011eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1080
b80808f28b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
b84753368b2011eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 900
b88994da8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
b8bf071e8b2011ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1152
b8f9f04a8b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
b934936c8b2011ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
b9745f4c8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 7g.40gb, 828
b9b495628b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
b9f2bfcc8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
ba33db248b2011eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 864
ba8250608b2011ec934d141877284d92, A100-SXM4-40GB MIG 3g.20gb, 900
babe78928b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1620
bafd8a5a8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, 972
bb3ef94a8b2011ecb423141877284d92, A100-SXM4-40GB MIG 7g.40gb, 792
bb8027a88b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
bbbc78ca8b2011ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1152
bbf93b488b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
bc3eef268b2011ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 900
bc82ab768b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
bcc238c28b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
bcf8ad268b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
bd2ea4b28b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
bd6be9308b2011ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
bdab622c8b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
bdec5f168b2011ec934d141877284d92, A100-SXM4-40GB MIG 3g.20gb, 972
be2bb9ea8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
be7021528b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
bea069528b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
bee21ffa8b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
bf1f90ce8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
bff89b4e8b2011eca422141877284d92, A100-SXM4-40GB MIG 7g.40gb, 864
c03b35d08b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
c078203a8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
c0ba1a6c8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
c13023068b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
c16c14ce8b2011ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
c1b1ba2e8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
c1ed4c248b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
c22d0daa8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
c26727928b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
c2a588f28b2011ec9af0141877284d92, A100-SXM4-40GB MIG 7g.40gb, 1044
c2e4a99c8b2011eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 972
c31c559a8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
c355325c8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
c3988ce68b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
c3ccf13e8b2011eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1008
c4402ac88b2011ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
c488b2708b2011ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1080
c4ca282c8b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
c51406908b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
c587b69e8b2011eca422141877284d92, A100-SXM4-40GB MIG 7g.40gb, 972
c5bbb0c08b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
c5fb56948b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
c6348b128b2011ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
c676d2a68b2011eca422141877284d92, A100-SXM4-40GB MIG 7g.40gb, 936
c6bb30ae8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1008
c6f3c86a8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1188
c734dd5a8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
c76bb56e8b2011eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1116
c7a7e73c8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
c7ead9668b2011ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 864
c8683dde8b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
c8a620408b2011eca4d7141877284d92, A100-SXM4-40GB MIG 7g.40gb, 900
c8e3eef28b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1188
c91f2aee8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
c99e3f468b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
c9d2626c8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 864
ca11fa628b2011ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
ca5d8c848b2011ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1044
ca9232188b2011eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 972
cac518728b2011eca4d7141877284d92, A100-SXM4-40GB MIG 7g.40gb, 756
cb09cfbc8b2011ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 972
cb43dc848b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
cb80dd788b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
cbc6872e8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 7g.40gb, 756
cc09a77a8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
cc5215a08b2011ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1116
cc9662508b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
ccd451328b2011eca4d7141877284d92, A100-SXM4-40GB MIG 7g.40gb, 756
cd0ec3ee8b2011ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
cd4cfe168b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
cd866c328b2011eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 972
cdbb3d5e8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 828
cdfb60968b2011ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
ce31921a8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1116
ce70a0048b2011eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
cea2b6d48b2011eca4d7141877284d92, A100-SXM4-40GB MIG 7g.40gb, 792
cedba0a28b2011ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
cf11d7a88b2011ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1080
cf4977088b2011eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
cf7a21508b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
cfb3c1448b2011ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 900
cfe3b4da8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
