jobid, request_cpu, used_cpu, gpu type, gpu id, gpu memory, host, walltime (s), completion date
c9b08daa9a6511ecb45b141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-e7ea0e2a, 11019, osg-wn-621fba4c-0000bc--1-bthk2.k8s-haosu-21-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6264, 2022-03-03T20:40:10.900007
c9c70a449a6511ecb45b141877284d92, 2, 1.86, NVIDIA GeForce RTX 2080 Ti, GPU-7b2bdedc, 11019, osg-wn-621fba4c-000097--1-c66zm.k8s-haosu-06-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6228, 2022-03-03T15:37:46.352166
c9e4fd109a6511ecb80b141877284d92, 2, 2.24, Tesla V100-SXM2-16GB, GPU-93360574, 16160, osg-wn-622160d9-00000c-ztcwp.gke-icecube-pv100-2262229f-6t4s.gke-icecube.gke.googleusercontent.com, 7560, 2022-03-04T07:04:21.550589
ca00c7ac9a6511ecb45b141877284d92, 2, 1.81, NVIDIA GeForce RTX 2080 Ti, GPU-f2913d07, 11019, osg-wn-621fba4c-00008f--1-2xjq9.k8s-haosu-23-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6336, 2022-03-03T15:42:59.798539
ca1bf04a9a6511ec8cfe141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-872776ff, 11019, osg-wn-621fba4c-000146--1-l2zvh.k8s-haosu-04-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 7451, 2022-03-04T05:13:13.089525
ca3782ba9a6511ecb45b141877284d92, 2, 1.85, NVIDIA GeForce RTX 2080 Ti, GPU-064f54c4, 11019, osg-wn-621fba4c-00009b--1-lbd9v.k8s-haosu-07-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6408, 2022-03-03T15:58:15.454410
ca5529829a6511ec8cfe141877284d92, 2, 1.34, NVIDIA GeForce GTX 1080 Ti, GPU-ca2ed9b1, 11178, osg-wn-621fba4c-0000c4--1-bxnbd.k8s-gpu-2-ucsc-edu.osg-icecube.nrp-nautilus.io, 8928, 2022-03-03T21:46:51.010460
ca6ec4829a6511ecb80b141877284d92, 2, 2.06, NVIDIA GeForce RTX 2080 Ti, GPU-30156b75, 11019, osg-wn-621fba4c-0000c7--1-xmd7v.k8s-haosu-22-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6192, 2022-03-03T21:08:23.270406
ca87714e9a6511ec8cfe141877284d92, 2, 1.88, NVIDIA GeForce RTX 2080 Ti, GPU-19484bb1, 11019, osg-wn-621fba4c-00009f--1-2q2kv.k8s-haosu-01-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6084, 2022-03-03T16:05:53.978641
caa331049a6511eca198141877284d92, 2, 1.81, NVIDIA GeForce GTX 1080 Ti, GPU-c0ec33be, 11178, osg-wn-621fba4c-000116--1-8fqwn.k8s-bharadia-03-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 8892, 2022-03-04T03:40:56.440390
cabdb6469a6511ec8cfe141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-30156b75, 11019, osg-wn-621fba4c-00008f--1-ns9nx.k8s-haosu-22-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6300, 2022-03-03T16:08:27.908856
cad72d929a6511ecb45b141877284d92, 2, 1.69, NVIDIA GeForce RTX 2080 Ti, GPU-06a96561, 11019, osg-wn-621fba4c-00009e--1-rdslc.k8s-haosu-23-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6480, 2022-03-03T16:11:01.398651
caf183369a6511ec8006141877284d92, 2, 1.93, NVIDIA GeForce RTX 2080 Ti, GPU-fc789b3a, 11019, osg-wn-621fba4c-0000a2--1-cwsns.k8s-haosu-04-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6084, 2022-03-03T18:34:27.574340
cb0e60509a6511ecb45b141877284d92, 2, 2.11, NVIDIA GeForce RTX 2080 Ti, GPU-5b76f427, 11019, osg-wn-621fba4c-0000be--1-8q87h.k8s-haosu-17-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6192, 2022-03-03T20:40:10.889677
cb26bad89a6511ecb80b141877284d92, 2, 1.62, NVIDIA GeForce RTX 2080 Ti, GPU-e4544ed2, 11019, osg-wn-621fba4c-0000b1--1-tmpmf.k8s-haosu-10-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6372, 2022-03-03T18:55:06.129258
cb4155509a6511ecb45b141877284d92, 2, 1.83, NVIDIA GeForce RTX 2080 Ti, GPU-bd9ce036, 11019, osg-wn-621fba4c-0000a0--1-7h2sp.k8s-haosu-08-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6480, 2022-03-03T16:21:20.062059
cb5ad1f69a6511ecb45b141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-12e5ab00, 11019, osg-wn-621fba4c-000142--1-fmcvl.k8s-haosu-04-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 7488, 2022-03-04T05:10:38.583699
cb73dc0a9a6511ecb45b141877284d92, 2, 1.99, NVIDIA GeForce RTX 2080 Ti, GPU-bab1d47d, 11019, osg-wn-621fba4c-0000b9--1-7xxjx.k8s-haosu-01-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6084, 2022-03-03T20:24:44.195698
cb9198629a6511ec9519141877284d92, 2, 1.94, NVIDIA GeForce RTX 2080 Ti, GPU-c8dbed20, 11019, osg-wn-621fba4c-0000cb--1-8ldvc.k8s-haosu-04-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6192, 2022-03-03T21:13:31.179445
cbace0e09a6511ec8006141877284d92, 2, 1.74, NVIDIA GeForce RTX 2080 Ti, GPU-f2913d07, 11019, osg-wn-621fba4c-00008f--1-whxkh.k8s-haosu-23-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6372, 2022-03-03T18:14:01.518785
cbc61ec09a6511ec8cfe141877284d92, 2, 1.76, NVIDIA GeForce RTX 2080 Ti, GPU-73e8b6da, 11019, osg-wn-621fba4c-0000a0--1-fcw76.k8s-haosu-02-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6228, 2022-03-03T23:26:43.174235
cbe82e849a6511ec8006141877284d92, 2, 2.12, NVIDIA GeForce RTX 2080 Ti, GPU-d06a6c59, 11019, osg-wn-621fba4c-0000a9--1-h9787.k8s-haosu-19-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6156, 2022-03-03T18:37:02.186314
cbffe65a9a6511ecb45b141877284d92, 2, 1.88, NVIDIA GeForce RTX 2080 Ti, GPU-19484bb1, 11019, osg-wn-621fba4c-0000a9--1-dd4z8.k8s-haosu-01-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6084, 2022-03-03T18:34:27.601739
cc1eb5949a6511ec8cfe141877284d92, 2, 1.93, NVIDIA GeForce RTX 2080 Ti, GPU-0d1db17e, 11019, osg-wn-621fba4c-00009d--1-5gjbn.k8s-haosu-05-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6300, 2022-03-03T18:37:02.266769
cc35b23a9a6511ec9519141877284d92, 2, 1.95, NVIDIA GeForce RTX 2080 Ti, GPU-235130e4, 11019, osg-wn-621fba4c-0000ae--1-gt8hh.k8s-haosu-02-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6192, 2022-03-03T18:37:02.216388
cc51f4fe9a6511ec9519141877284d92, 2, 1.8, NVIDIA GeForce RTX 2080 Ti, GPU-eb1d7524, 11019, osg-wn-621fba4c-0000af--1-2ddbj.k8s-haosu-07-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6300, 2022-03-03T18:39:35.030686
cc6d32289a6511eca198141877284d92, 2, 1.7, NVIDIA GeForce GTX 1080 Ti, GPU-b6cb7e96, 11178, osg-wn-621fba4c-000174--1-5qcs8.k8s-gpu-1-ucr-edu.osg-icecube.nrp-nautilus.io, 8892, 2022-03-04T07:29:52.012133
cc85110e9a6511ec8cfe141877284d92, 2, 1.62, NVIDIA GeForce GTX 1080 Ti, GPU-ef6e55b3, 11178, osg-wn-621fba4c-0000a5--1-7wvnk.fiona8-0-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 8856, 2022-03-03T18:47:22.165156
cc9fffd29a6511ecb80b141877284d92, 2, 1.91, NVIDIA GeForce RTX 2080 Ti, GPU-49e623e9, 11019, osg-wn-621fba4c-0000b2--1-pb425.k8s-haosu-05-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6264, 2022-03-03T18:49:55.260076
ccbaac4c9a6511eca198141877284d92, 2, 1.84, NVIDIA GeForce RTX 2080 Ti, GPU-bd9ce036, 11019, osg-wn-621fba4c-0000b2--1-r6c7x.k8s-haosu-08-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6408, 2022-03-03T18:52:29.193328
ccd1bdba9a6511ecb45b141877284d92, 2, 1.83, NVIDIA GeForce RTX 2080 Ti, GPU-7b2bdedc, 11019, osg-wn-621fba4c-000166--1-lhpjk.k8s-haosu-06-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6300, 2022-03-04T06:24:57.643639
cceae3da9a6511ecb45b141877284d92, 2, 1.76, NVIDIA GeForce RTX 2080 Ti, GPU-7b2bdedc, 11019, osg-wn-621fba4c-0000a5--1-p89wp.k8s-haosu-06-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6192, 2022-03-03T18:06:22.073014
cd0934de9a6511eca198141877284d92, 2, 1.69, NVIDIA GeForce GTX 1080 Ti, GPU-ef6e55b3, 11178, osg-wn-621fba4c-000096--1-2xp2f.fiona8-0-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 8856, 2022-03-03T21:26:16.416237
cd296a249a6511ec8cfe141877284d92, 2, 1.46, NVIDIA GeForce GTX 1080 Ti, GPU-e382c796, 11178, osg-wn-621fba4c-000281--1-vtbgt.k8s-chase-ci-01-noc-ucsb-edu.osg-icecube.nrp-nautilus.io, 8604, 2022-03-04T17:32:53.779772
cd44b3249a6511ecb80b141877284d92, 2, 1.87, NVIDIA GeForce RTX 2080 Ti, GPU-c8dbed20, 11019, osg-wn-621fba4c-0000b1--1-ktbgt.k8s-haosu-04-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6156, 2022-03-03T18:42:12.513891
cd5f33fc9a6511ecb80b141877284d92, 2, 1.77, NVIDIA GeForce RTX 2080 Ti, GPU-3811a15e, 11019, osg-wn-621fba4c-0000b3--1-69p7x.k8s-haosu-06-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6084, 2022-03-03T18:44:47.995642
cd78dec49a6511ecb45b141877284d92, 2, 1.87, NVIDIA GeForce RTX 2080 Ti, GPU-3811a15e, 11019, osg-wn-621fba4c-0000d0--1-hvdr9.k8s-haosu-06-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6120, 2022-03-03T21:16:03.737502
cd98702c9a6511ecb45b141877284d92, 2, 2.2, NVIDIA GeForce RTX 2080 Ti, GPU-7bd97c98, 11019, osg-wn-621fba4c-000113--1-jkx7t.k8s-haosu-22-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6300, 2022-03-04T02:16:35.282939
cdb093aa9a6511ec8cfe141877284d92, 2, 2.21, NVIDIA GeForce RTX 2080 Ti, GPU-bab1d47d, 11019, osg-wn-621fba4c-000122--1-nstvz.k8s-haosu-01-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6264, 2022-03-04T03:35:48.341441
cdc975aa9a6511ecb45b141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-dfae4c1b, 11019, osg-wn-621fba4c-0001ad--1-7hvdg.k8s-haosu-16-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6084, 2022-03-04T09:12:22.597626
cde2d1129a6511ec9519141877284d92, 2, 1.92, NVIDIA GeForce RTX 2080 Ti, GPU-8ee0f58e, 11019, osg-wn-621fba4c-0001a9--1-d25dq.k8s-haosu-08-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 5940, 2022-03-04T09:07:42.763006
cdfbbbd29a6511ec9519141877284d92, 2, 1.84, NVIDIA GeForce RTX 2080 Ti, GPU-57029f8a, 11019, osg-wn-621fba4c-00015b--1-v2l8g.k8s-haosu-15-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6372, 2022-03-04T06:20:20.527701
ce1496489a6511ecb45b141877284d92, 2, 1.61, NVIDIA GeForce GTX 1080 Ti, GPU-257d3aea, 11178, osg-wn-621fba4c-000101--1-ln2gx.fiona8-0-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 8856, 2022-03-04T02:26:49.130081
ce2e72fc9a6511ecb80b141877284d92, 2, 1.71, NVIDIA GeForce GTX 1080 Ti, GPU-b6cb7e96, 11178, osg-wn-621fba4c-0000a4--1-wdt6m.k8s-gpu-1-ucr-edu.osg-icecube.nrp-nautilus.io, 8892, 2022-03-03T21:36:33.416564
ce45f1489a6511ecb45b141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-f5b0501e, 11019, osg-wn-621fba4c-0000bb--1-sc5ll.k8s-chase-ci-10-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 7235, 2022-03-03T20:04:23.507412
ce63aa309a6511eca198141877284d92, 2, 2.25, , MIG-GPU-eb053924-9bd6-6a60-3b91-689ff27bc720/1/0, 20082, osg-wn-622160d9-000000-kl24n.gke-icecube-pa100m2-747428e3-plnt.gke-icecube.gke.googleusercontent.com, 8928, 2022-03-04T03:15:18.883217
ce7c0fa89a6511ecb45b141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-ebb74120, 11019, osg-wn-621fba4c-0000bc--1-hwwm8.k8s-haosu-16-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6012, 2022-03-03T20:37:38.290841
ce9516889a6511ecb45b141877284d92, 2, 1.81, NVIDIA GeForce RTX 2080 Ti, GPU-235130e4, 11019, osg-wn-621fba4c-0000c3--1-6bgvt.k8s-haosu-02-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6228, 2022-03-03T21:08:23.261001
ceb3c2a49a6511ecb45b141877284d92, 2, 1.43, NVIDIA GeForce GTX 1080 Ti, GPU-60029919, 11178, osg-wn-621fba4c-0001e0--1-mbnml.fiona8-2-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 8712, 2022-03-04T11:52:45.988101
cecd89fa9a6511ecb45b141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-d06a6c59, 11019, osg-wn-621fba4c-0000b9--1-bmlhk.k8s-haosu-19-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6120, 2022-03-03T21:05:45.879355
cee7b2c69a6511ec8006141877284d92, 2, 1.65, NVIDIA GeForce RTX 2080 Ti, GPU-06a96561, 11019, osg-wn-621fba4c-0000c4--1-g4gv7.k8s-haosu-23-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6480, 2022-03-03T21:13:31.189428
cf04b4c09a6511ecb80b141877284d92, 2, 1.83, NVIDIA GeForce RTX 2080 Ti, GPU-fc789b3a, 11019, osg-wn-621fba4c-0000ca--1-gb929.k8s-haosu-04-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6120, 2022-03-03T21:05:45.890411
cf29c12a9a6511ec9519141877284d92, 2, 1.83, NVIDIA GeForce RTX 2080 Ti, GPU-eb1d7524, 11019, osg-wn-621fba4c-0000e8--1-6m55h.k8s-haosu-07-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6372, 2022-03-03T23:39:33.528091
cf44a1529a6511ec9519141877284d92, 2, 1.86, NVIDIA GeForce RTX 2080 Ti, GPU-0d1db17e, 11019, osg-wn-621fba4c-0000b9--1-56n8d.k8s-haosu-05-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6192, 2022-03-03T21:05:45.857453
cf5d0d0a9a6511ecb80b141877284d92, 2, 1.26, NVIDIA TITAN Xp, GPU-20ed720b, 12196, osg-wn-621fba4c-000111--1-pblmb.dtn-gpu2-kreonet-net.osg-icecube.nrp-nautilus.io, 8208, 2022-03-04T03:05:06.016866
cf75d3589a6511ec8cfe141877284d92, 2, 1.64, NVIDIA GeForce GTX 1080 Ti, GPU-257d3aea, 11178, osg-wn-621fba4c-0000e2--1-t2qvz.fiona8-0-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 8784, 2022-03-03T23:47:12.760859
cf94beee9a6511ecb45b141877284d92, 2, 2.03, NVIDIA GeForce RTX 2080 Ti, GPU-b662219c, 11019, osg-wn-621fba4c-00010a--1-hj7vm.k8s-haosu-05-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6192, 2022-03-04T01:53:36.374656
cfb4c4329a6511ecb80b141877284d92, 2, 1.32, NVIDIA GeForce GTX 1080 Ti, GPU-822247d2, 11178, osg-wn-621fba4c-0001bb--1-8skn5.fiona8-1-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 8892, 2022-03-04T10:38:26.098028
cfcd87429a6511ecb80b141877284d92, 2, 1.88, NVIDIA GeForce GTX 1080 Ti, GPU-ce551b79, 11178, osg-wn-621fba4c-000124--1-pxpqg.prp-gpu-3-t2-ucsd-edu.osg-icecube.nrp-nautilus.io, 8892, 2022-03-04T04:19:19.449695
cfe67d109a6511ec9519141877284d92, 2, 1.78, NVIDIA GeForce RTX 2080 Ti, GPU-7b2bdedc, 11019, osg-wn-621fba4c-0000be--1-d5zld.k8s-haosu-06-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6192, 2022-03-03T20:37:38.337339
d004d9f49a6511ecb80b141877284d92, 2, 2.15, , MIG-GPU-01f3fb08-2135-d04a-b082-f8053aeb187d/2/0, 20082, osg-wn-622160d9-000002-krt6c.gke-icecube-pa100m2-747428e3-zlrz.gke-icecube.gke.googleusercontent.com, 8928, 2022-03-04T05:44:00.643407
d0254f9a9a6511ec9519141877284d92, 2, 1.7, NVIDIA GeForce RTX 2080 Ti, GPU-f2913d07, 11019, osg-wn-621fba4c-0000a5--1-vbhjt.k8s-haosu-23-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6444, 2022-03-03T20:45:20.079394
d041cc7e9a6511ec9519141877284d92, 2, 1.95, NVIDIA GeForce RTX 2080 Ti, GPU-fc789b3a, 11019, osg-wn-621fba4c-0000e8--1-x55tt.k8s-haosu-04-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6048, 2022-03-03T23:34:20.367800
d05f84bc9a6511ec9519141877284d92, 2, 1.3, NVIDIA TITAN Xp, GPU-3fdbd3a7, 12196, osg-wn-621fba4c-0000c1--1-b2tsn.dtn-gpu2-kreonet-net.osg-icecube.nrp-nautilus.io, 8280, 2022-03-03T21:26:16.390053
d07be9c29a6511ec9519141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-4ea2423f, 11019, osg-wn-621fba4c-0000e5--1-xl47d.k8s-haosu-17-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6804, 2022-03-03T23:36:54.006061
d093d55a9a6511ec9519141877284d92, 2, 1.83, NVIDIA GeForce RTX 2080 Ti, GPU-12e5ab00, 11019, osg-wn-621fba4c-0000df--1-8nhpj.k8s-haosu-04-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6372, 2022-03-03T23:29:15.152472
d0ab500e9a6511ecb45b141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-48fc7695, 11019, osg-wn-621fba4c-00010d--1-z6r97.k8s-haosu-22-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6012, 2022-03-04T01:53:36.364078
d0c791749a6511ec9519141877284d92, 2, 1.4, NVIDIA GeForce GTX 1080 Ti, GPU-44b117bd, 11178, osg-wn-621fba4c-0000d1--1-qkb2z.fiona8-1-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 8892, 2022-03-03T22:02:09.615935
d0e725a29a6511ecb45b141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-dfae4c1b, 11019, osg-wn-621fba4c-0000e7--1-gwp7r.k8s-haosu-16-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6300, 2022-03-03T23:29:15.164358
d0ffeea29a6511ecb80b141877284d92, 2, 2.25, NVIDIA GeForce RTX 2080 Ti, GPU-83946a75, 11019, osg-wn-621fba4c-0001ab--1-lbqnh.k8s-haosu-04-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6768, 2022-03-04T09:21:41.104895
d118ea1a9a6511ec9519141877284d92, 2, 1.21, NVIDIA GeForce GTX 1080 Ti, GPU-f1598674, 11178, osg-wn-621fba4c-0000da--1-x2kvv.suncave-31.osg-icecube.nrp-nautilus.io, 8820, 2022-03-03T22:40:29.875310
d13248a29a6511ec9519141877284d92, 2, 1.58, NVIDIA GeForce GTX 1080 Ti, GPU-447c4024, 11178, osg-wn-621fba4c-0000ee--1-x2dc5.fiona8-ucsc-edu.osg-icecube.nrp-nautilus.io, 8676, 2022-03-04T01:12:27.657192
d14e43409a6511ec8006141877284d92, 2, 1.24, NVIDIA TITAN Xp, GPU-20ed720b, 12196, osg-wn-621fba4c-0000d9--1-6dnkx.dtn-gpu2-kreonet-net.osg-icecube.nrp-nautilus.io, 8100, 2022-03-03T22:32:50.305751
d168a3ca9a6511eca198141877284d92, 2, 1.74, NVIDIA GeForce RTX 2080 Ti, GPU-73865e97, 11019, osg-wn-621fba4c-0000d8--1-6b4jp.suncave-1.osg-icecube.nrp-nautilus.io, 6228, 2022-03-03T22:02:09.591009
d18510e69a6511ec9519141877284d92, 2, 1.69, NVIDIA GeForce GTX 1080 Ti, GPU-447c4024, 11178, osg-wn-621fba4c-0000d9--1-rxg2q.fiona8-ucsc-edu.osg-icecube.nrp-nautilus.io, 8748, 2022-03-03T22:45:38.400150
d1a221a49a6511ec9519141877284d92, 2, 1.61, NVIDIA GeForce RTX 2080 Ti, GPU-71c49cba, 11018, osg-wn-621fba4c-0000d7--1-c7j6f.suncave-0.osg-icecube.nrp-nautilus.io, 6660, 2022-03-03T22:27:44.891261
d1bfb9b29a6511ecb80b141877284d92, 2, 1.77, NVIDIA GeForce RTX 2080 Ti, GPU-f0c902c6, 11019, osg-wn-621fba4c-0000cb--1-gdz7n.k8s-haosu-23-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6336, 2022-03-03T22:14:58.533792
d1db05649a6511ecb45b141877284d92, 2, 1.81, NVIDIA GeForce RTX 2080 Ti, GPU-064f54c4, 11019, osg-wn-621fba4c-0000bb--1-t6hxm.k8s-haosu-07-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6444, 2022-03-03T23:31:47.679710
d1f440f69a6511ec8006141877284d92, 2, 1.7, NVIDIA GeForce GTX 1080 Ti, GPU-b6cb7e96, 11178, osg-wn-621fba4c-0000d9--1-tjbks.k8s-gpu-1-ucr-edu.osg-icecube.nrp-nautilus.io, 8892, 2022-03-04T00:05:16.100600
d21510f69a6511ec8006141877284d92, 2, 1.34, NVIDIA GeForce GTX 1080 Ti, GPU-4227859f, 11178, osg-wn-621fba4c-0000d5--1-sx5sm.fiona8-1-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 8856, 2022-03-03T22:25:12.949043
d22fd15c9a6511ecb45b141877284d92, 2, 1.3, NVIDIA GeForce GTX 1080 Ti, GPU-60029919, 11178, osg-wn-621fba4c-0000ba--1-8k97k.fiona8-2-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 8820, 2022-03-03T22:25:13.032199
d2487a189a6511ec8006141877284d92, 2, 2.25, , MIG-GPU-faa5803e-9db0-fbb3-1832-4506aeb58eff/0/0, 40533, osg-wn-622160d9-000038-bdn8k.gke-icecube-pa100m1-c2066407-vnbw.gke-icecube.gke.googleusercontent.com, 7272, 2022-03-04T16:53:14.364447
d25f92849a6511ecb80b141877284d92, 2, 1.34, NVIDIA GeForce GTX 1080 Ti, GPU-822247d2, 11178, osg-wn-621fba4c-0000eb--1-5jbt9.fiona8-1-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 8856, 2022-03-04T00:31:22.908856
d27d7c7c9a6511ecb45b141877284d92, 2, 1.21, NVIDIA GeForce GTX 1080 Ti, GPU-e472a01c, 11178, osg-wn-621fba4c-0000e7--1-xhffk.suncave-33.osg-icecube.nrp-nautilus.io, 8568, 2022-03-04T00:10:20.799316
d299c9ae9a6511ecb45b141877284d92, 2, 1.32, NVIDIA GeForce GTX 1080 Ti, GPU-2187120a, 11178, osg-wn-621fba4c-00010e--1-m55n5.k8s-gpu-2-ucsc-edu.osg-icecube.nrp-nautilus.io, 8892, 2022-03-04T02:47:18.305599
d2ba764a9a6511ec8cfe141877284d92, 2, 1.29, NVIDIA GeForce GTX 1080 Ti, GPU-ca2ed9b1, 11178, osg-wn-621fba4c-00010f--1-md9cm.k8s-gpu-2-ucsc-edu.osg-icecube.nrp-nautilus.io, 9000, 2022-03-04T02:49:49.771750
d2d543129a6511ec9519141877284d92, 2, 1.66, NVIDIA GeForce GTX 1080 Ti, GPU-56da94d6, 11178, osg-wn-621fba4c-0001e9--1-s5cz2.k8s-gpu-1-ucr-edu.osg-icecube.nrp-nautilus.io, 8784, 2022-03-04T12:11:17.672447
d2ed6f1e9a6511eca198141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-f5b0501e, 11019, osg-wn-621fba4c-0000d6--1-p8zp5.k8s-chase-ci-10-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 6876, 2022-03-03T21:57:05.852021
d31783769a6511ec8cfe141877284d92, 2, 1.63, NVIDIA GeForce RTX 2080 Ti, GPU-f962f02f, 11019, osg-wn-621fba4c-00015a--1-ddmjw.k8s-haosu-10-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6876, 2022-03-04T06:43:31.059192
d3302b749a6511ec8cfe141877284d92, 2, 1.82, NVIDIA GeForce RTX 2080 Ti, GPU-57029f8a, 11019, osg-wn-621fba4c-0000d6--1-pgmdd.k8s-haosu-15-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6336, 2022-03-03T22:48:12.698042
d34a32309a6511ec8cfe141877284d92, 2, 1.79, NVIDIA GeForce RTX 2080 Ti, GPU-0ae002b2, 11019, osg-wn-621fba4c-0000e4--1-z22hf.k8s-haosu-23-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6624, 2022-03-03T23:16:26.029140
d365dabc9a6511ec9519141877284d92, 2, 2.15, NVIDIA GeForce RTX 2080 Ti, GPU-b662219c, 11019, osg-wn-621fba4c-00012a--1-4297g.k8s-haosu-05-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6228, 2022-03-04T04:24:27.905068
d381d67c9a6511ec9519141877284d92, 2, 1.72, NVIDIA GeForce GTX 1080 Ti, GPU-b6cb7e96, 11178, osg-wn-621fba4c-000101--1-2vrd2.k8s-gpu-1-ucr-edu.osg-icecube.nrp-nautilus.io, 8784, 2022-03-04T02:31:54.762916
d399d2909a6511ecb80b141877284d92, 2, 1.21, NVIDIA GeForce GTX 1080 Ti, GPU-23afe8c7, 11178, osg-wn-621fba4c-000157--1-ls449.suncave-30.osg-icecube.nrp-nautilus.io, 8820, 2022-03-04T06:31:53.365476
d3f4a12a9a6511ec9519141877284d92, 2, 1.56, NVIDIA GeForce GTX 1080 Ti, GPU-ef6e55b3, 11178, osg-wn-621fba4c-00016a--1-jxtd6.fiona8-0-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 8748, 2022-03-04T07:08:57.429405
